Section;Sequence;Full Index;Item Code;Item Revision;Item Description;Quantity;Master PDO;CO;FMO;Action;Comment;Whse;Issue Type;Legacy PO;SAP PO;SubCon PO;Master PDO Status;Assembly Drwg;Assembly Drwg Rev
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:M003;423G981;1;Operator Arm Stops;2;10453;0;0;;;Pennine;FF;;4169;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:B001;605190G;0;DKC Arm - Straight Coupling;1;10453;0;0;;;Pennine;FF;;7873;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:B002;605191G;0;DKC Arm - Straight Tube  40X60X1000 3mm Thick;1;10453;0;0;;;Pennine;FF;;7873;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:B003;605192G;0;DKC Arm - 90 deg Coupling 40X60X48 diam;1;10453;0;0;;;Pennine;FF;;7873;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:B004;605193G;0;DKC Arm - Rotating Turret;1;10453;0;0;;;Pennine;FF;;7873;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:B005;239848G;0;Neoprene rubber seal;1;10453;0;0;;;Pennine;FF;;2852;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:S001;421121;1;SOCKET CAP SCREW M6 x 16 GRADE 12.9;8;10453;0;0;;;Pennine;C;;;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:S002;421034;0;WASHER PLAIN M6;8;10453;0;0;;;Pennine;C;;;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:S003;421049;1;SOCKET CAP SCREW M8 x 20 GRADE 12.9;6;10453;0;0;;;Pennine;C;;;;Built;435G615;
01 - Vessel External;01:060 - OPERATOR PANEL 1250-2900 WEB WIDTHS;01:060:S004;421054;0;PLAIN WASHER M8;2;10453;0;0;;;Pennine;C;;;;Built;435G615;
01 - Vessel External;01:070 - Diffusion Pump Access Panel;01:070;909G461;0;Diffusion Pump Access Panel;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:070 - Diffusion Pump Access Panel;01:070:M001;424G744;1;Aluminium Access Panel;1;6996;0;0;;;Pennine;FF;;3771;;Built;424G743;
01 - Vessel External;01:070 - Diffusion Pump Access Panel;01:070:B001;239857G;0;Seal O Ring 8.4c/sx880mm mean dia Nitrile;1;6996;0;0;;;Pennine;FF;;3045;;Built;424G743;
01 - Vessel External;01:070 - Diffusion Pump Access Panel;01:070:S001;421638;0;Screw Countersunk Head Socket M10x30;14;6996;0;0;;;Pennine;C;;;;Built;424G743;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080;903G581;0;Chuck port blanking flanges;1;6973;1111;0;Procure New;Quantity Increased;Pennine;FF;;;;In Assembly;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:M1;411G156-IT1;5;BLIND FLANGE GENERIC DRAWING;1;6997;19;0;Procure New;Qty increased;Pennine;FF;;4169;;Built;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:M1;411G156-IT1;5;BLIND FLANGE GENERIC DRAWING;1;6997;19;0;Procure New;Qty increased;Pennine;FF;;4169;;Built;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:B1;239406;0;Seal O Ring 5.7c/sx606mm mean dia Nitrile;1;6997;19;0;Procure New;Qty increased;Pennine;FF;;3045;;Built;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:B1;239406;0;Seal O Ring 5.7c/sx606mm mean dia Nitrile;1;6997;19;0;Procure New;Qty increased;Pennine;FF;;4111;;Built;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:S1;421059;0;Washer Plain M16;6;6997;19;0;Procure New;Qty increased;Pennine;C;;;;Built;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:S1;421059;0;Washer Plain M16;6;6997;19;0;Procure New;Qty increased;Pennine;C;;;;Built;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:S2;4211433;1;SOCKET CAP SCREW M16 x 30 GRADE 12.9;6;6997;19;0;Procure New;Qty increased;Pennine;C;;;;Built;;
01 - Vessel External;01:080 - Chuck port blanking flanges;01:080:S2;4211433;1;SOCKET CAP SCREW M16 x 30 GRADE 12.9;6;6997;19;0;Procure New;Qty increased;Pennine;C;;;;Built;;
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090;908G661;0;WATER PIPING ASSY (VESSEL END);1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:M001;421G062;1;RETURN WATER MANIFOLD;1;6998;0;0;;;Pennine;FF;;4169;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:M002;421G063;2;FEED WATER MANIFOLD;1;6998;0;0;;;Pennine;FF;;4169;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:M003;421G092;1;INLET WATER PIPE;1;6998;0;0;;;Pennine;FF;;4169;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:M004;426G722;0;MANIFOLD SUPPORT BRACKET;1;6998;0;0;;;Pennine;FF;;3739;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:M006;426G723;0;MANIFOLD SUPPORT BRACKET (ELEC. ROUTING);1;6998;0;0;;;Pennine;FF;;3739;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:M007;426G605-IT1;0;Flow Restrictor 1IN BSPT M/F;1;6998;0;0;;;Pennine;FF;;4169;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:M008;419G788-IT2;1;Flow Restrictor;1;6998;0;0;;;Pennine;FF;;3739;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B001;424341G;1;1/2IN BSPT Ball Valve M/F (Full Bore);7;6998;0;0;;;Pennine;FF;;2996;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B002;4231622G;1;Reducing Bush 1/2IN x 1/4IN BSPT S.S;1;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B003;423813;0;Nipple Hexagon 1/2IN BSP ST.ST.;1;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B004;4232230G;0;Nipple Crane 2.1/2INBSP SS Hex 144/65;1;6998;0;0;;;Pennine;FF;;2996;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B005;423751;0;Plug Solid 11/2INBSP Crane Type 148/40 SS;2;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B006;4231703G;0;Plug Solid 1/2INBSPT Crane Type 148/15 St Steel;10;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B007;4232086G;2;Blanking Plug 3/4INBSPP VSTI-12-EDA3CSS Viton;2;6998;0;0;;;Pennine;FF;;2855;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B008;4231053;0;"Elbow Male/Female 1/2"" BSP ss";2;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B009;423750;0;Socket 1/2IN BSP St Steel;1;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B010;4232234G;0;Union Male/Female 2.1/2IN BSP SS 257-65;1;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B011;423026;1;Hose Adaptor 1/2IN BSPT x 1/2IN Hose;6;6998;0;0;;;Pennine;FF;;2852;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B012;4232253G;0;Rubber Water Hose 2.1/2IN Bore;3;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B013;4232102G;0;IFM Adaptor G1 - G1 E40217 for SM8000;2;6998;0;0;;;Pennine;FF;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B014;4231922G;0;IFM SM8004 Magnetic Flow Meter 100 l/min;1;6998;0;0;;;Pennine;FF;;2812;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B015;4232291G;1;Union Elbow 1IN BSP M/F SS;2;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B016;4232002G;0;Adaptor Stem 1INBSPT x 1IN HOSE;2;6998;0;0;;;Pennine;FF;;2852;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B017;4232231G;0;Stem Tailpiece Adaptor 2.1/2IN BSPT x 2.1/2IN Hose;4;6998;0;0;;;Pennine;FF;;2852;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B018;288941G;0;Asco E290D08H0DA0000 Angle Seat Valve G2.1/2IN NC;1;6998;0;0;;;Pennine;FF;;2841;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B019;427073;0;Swagelok Male Hose Adaptor;2;6998;0;0;;;Pennine;FF;;3028;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B020;423690;0;IFM Efector 500 G1/4IN - G 1/2IN Adaptor E30000;3;6998;0;0;;;Pennine;FF;;2812;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B021;4232229G;0;IFM TM4411 TEMPERATURE SENSOR;2;6998;0;0;;;Pennine;FF;;2812;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B022;4231592G;0;High Torque Jubilee Clip 60-80mm;8;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B023;423689;0;IFM Efector 500 Pressure Transmitter PA3024;3;6998;0;0;;;Pennine;FF;;2812;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B024;424246G;0;Gauge Pressure 65dia 6Bar1/4BSPT;1;6998;0;0;;;Pennine;FF;;2996;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B025;423483;1;DN100 PN16 IBC asbestos free j/ring gasket 1mm thk;4;6998;0;0;;;Pennine;FF;;2852;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B026;4232254G;0;Y-STRAINER_100_PN16_ULVAC;1;6998;0;0;;;Pennine;FF;;3739;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B027;4231770G;0;U-bolt for 4IN OD (ASTM A269) Pipe Short Leg;4;6998;0;0;;;Pennine;FF;;2996;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B028;427598G;0;Tube 1IN P.0. Multi Purpose Hose Blue;1;6998;0;0;;;Pennine;FF;;3028;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B029;427599G;0;Tube 1IN P.O. Multi Purpose Hose Green;2;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B030;427265;0;Tube 3/4IN P.O.Multi purpose Hose (Green);2;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B031;427098;0;Tube 3/4IN P.O.Multi purpose Hose (Blue);2;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B032;423487;0;Nipple Crane 1IN BSP S.S. Hex 144/25;1;6998;0;0;;;Pennine;FF;;2811;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B034;239216;0;Seal O Ring RM 0246-24 Nitrile;2;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B035;4231626G;0;High Torque Jubilee Clip 25-40mm;4;6998;0;0;;;Pennine;FF;;3052;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:B036;423734;0;Plug Solid 3/4INBSPT SS Crane Type 148/20;2;6998;0;0;;;Pennine;FF;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S001;421617;1;SOCKET CAP SCREW M16 x 65 GRADE 12.9;16;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S002;421038;0;NUT FULL HEXAGON M16;16;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S003;421059;0;Washer Plain M16;32;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S004;421042;0;NUT FULL HEX M12;8;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S005;421030;0;PLAIN WASHER M12;12;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S006;421210;1;SOCKET CAP SCREW M12 x 35 GRADE 12.9;4;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S007;4211905G;0;Screw Panhead M4 x 35;4;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:090 - WATER PIPING ASSY (VESSEL END);01:090:S008;421227;0;Washer Spring M4;4;6998;0;0;;;Pennine;C;;;;Built;421G061;7
01 - Vessel External;01:095 - Water Piping - Cooling Ring Connections;01:095;908G725;0;Water Piping - Cooling Ring Connections;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:095 - Water Piping - Cooling Ring Connections;01:095:B001;427073;0;Swagelok Male Hose Adaptor;2;6999;0;0;;;Pennine;FF;;3028;;Built;421G960;1
01 - Vessel External;01:095 - Water Piping - Cooling Ring Connections;01:095:B002;427098;0;Tube 3/4IN P.O.Multi purpose Hose (Blue);2;6999;0;0;;;Pennine;C;;;;Built;421G960;1
01 - Vessel External;01:095 - Water Piping - Cooling Ring Connections;01:095:B003;427265;0;Tube 3/4IN P.O.Multi purpose Hose (Green);1;6999;0;0;;;Pennine;C;;;;Built;421G960;1
01 - Vessel External;01:100 - Diffusion Pump Water Fittings;0.111111111;908G650-STD;0;Diffusion Pump Water Fittings;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:100 - Diffusion Pump Water Fittings;01:100:B001;424341G;1;1/2IN BSPT Ball Valve M/F (Full Bore);4;7000;0;0;;;Pennine;FF;;2996;;Built;421G924;
01 - Vessel External;01:100 - Diffusion Pump Water Fittings;01:100:B002;427072;0;Male Hose Adaptor;4;7000;0;0;;;Pennine;FF;;3028;;Built;421G924;
01 - Vessel External;01:110 - Logo & ID Plate (Abdon);0.118055556;911G912;0;Logo & ID Plate (Abdon);1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:110 - Logo & ID Plate (Abdon);01:110:M001;330G125;0;Logo & ID Plate (Abdon);1;7001;0;0;;;Pennine;FF;;3040;;Built;426G254;
01 - Vessel External;01:110 - Logo & ID Plate (Abdon);01:110:S001;421193;1;SOCKET CAP SCREW M4 x 6 GRADE 12.9;2;7001;0;0;;;Pennine;C;;;;Built;426G254;
01 - Vessel External;01:120 - Vessel Warning Label Locations - Polish Warning labels;0.125;908G866-POLISH;0;Vessel Warning Label Locations - Polish Warning labels;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:120 - Vessel Warning Label Locations - Polish Warning labels;01:120:M004;323G510-IT9;1;Label (Air supply shut off);1;7002;0;0;;;Pennine;FF;;3040;;Built;328G488;1
01 - Vessel External;01:120 - Vessel Warning Label Locations - Polish Warning labels;01:120:M011;323G842-IT9;3;Warning Label;1;7002;0;0;;;Pennine;FF;;3040;;Built;328G488;1
01 - Vessel External;01:120 - Vessel Warning Label Locations - Polish Warning labels;01:120:M023;327G075-IT9;2;warning label combined;1;7002;0;0;;;Pennine;FF;;3040;;Built;328G488;1
01 - Vessel External;01:120 - Vessel Warning Label Locations - Polish Warning labels;01:120:M025;328G869-IT9;0;Pump Group Lubrication Label;1;7002;0;0;;;Pennine;FF;;3040;;Built;328G488;1
01 - Vessel External;01:120 - Vessel Warning Label Locations - Polish Warning labels;01:120:B001;2442392G;0;3M VHB TAPE RP25 - 1IN x 36 yrds.;1;7002;0;0;;;Pennine;FF;;3058;;Built;328G488;1
01 - Vessel External;01:125 - O2 Vessel Warning Labels - POLISH;0.128472222;909G788-POLISH;0;O2 Vessel Warning Labels - POLISH;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:125 - O2 Vessel Warning Labels - POLISH;01:125:M020;327G054-IT9;1;COMBINED WARNING LABEL;2;7003;0;0;;;Pennine;FF;;3040;;Built;328G970;1
01 - Vessel External;01:125 - O2 Vessel Warning Labels - POLISH;01:125:M021;327G053-IT9;0;WARNING LABEL (CAUTION/PRESSURISED GAS);1;7003;0;0;;;Pennine;FF;;3040;;Built;328G970;1
01 - Vessel External;01:125 - O2 Vessel Warning Labels - POLISH;01:125:M022;327G073-IT9;0;WARNING LABEL (DANGER RISK OF ASPHYXIATION);1;7003;0;0;;;Pennine;FF;;3040;;Built;328G970;1
01 - Vessel External;01:130 - Bobst Logo and Product Name;0.131944444;909G359;0;Bobst Logo and Product Name;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:130 - Bobst Logo and Product Name;01:130:M001;425G330;0;BOBST Logo;4;7004;0;0;;TO BE MADE AND SUPPLIED AS A PAIR WITH M004;Pennine;FF;;3902;;Built;426G247;2
01 - Vessel External;01:130 - Bobst Logo and Product Name;01:130:M002;425G043;2;K5 Expert Product Name;2;7004;0;0;;TO BE MADE AND SUPPLIED AS A PAIR WITH M003;Pennine;FF;;3902;;Built;426G247;2
01 - Vessel External;01:130 - Bobst Logo and Product Name;01:130:B001;2442392G;0;3M VHB TAPE RP25 - 1IN x 36 yrds.;1;7004;0;0;;;Pennine;FF;;3058;;Built;426G247;2
01 - Vessel External;01:140 - Viewing Window Plasma Treater;0.138888889;907G358;0;Viewing Window Plasma Treater;3;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:140 - Viewing Window Plasma Treater;01:140:M1;412G554;0;Window adaptor;3;7005;0;0;;;Pennine;FF;;4169;;Built;417G447;1
01 - Vessel External;01:140 - Viewing Window Plasma Treater;01:140:M2;412G555;0;Polycarbonate Window;3;7005;0;0;;;Pennine;FF;;4169;;Built;417G447;1
01 - Vessel External;01:140 - Viewing Window Plasma Treater;01:140:M3;412G732;0;WINDOW CLAMP;3;7005;0;0;;;Pennine;FF;;4169;;Built;417G447;1
01 - Vessel External;01:140 - Viewing Window Plasma Treater;01:140:B2;239229;0;Seal O Ring RM0545-30Nitrile;6;7005;0;0;;;Pennine;C;;;;Built;417G447;1
01 - Vessel External;01:140 - Viewing Window Plasma Treater;01:140:S1;421145;1;SOCKET CAP SCREW M6 x 30 GRADE 12.9;12;7005;0;0;;;Pennine;C;;;;Built;417G447;1
01 - Vessel External;01:141 - Viewing Window;0.139583333;905G969;0;Viewing Window;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:141 - Viewing Window;01:141:M1;404G873;0;Polycarbonate Window;1;7006;0;0;;;Pennine;FF;;4169;;Built;412G471;2
01 - Vessel External;01:141 - Viewing Window;01:141:B1;204184G;0;Flanged Bush - Igus GFM-121620-16;8;7006;213;0;Remove Procure New;Replace;Pennine;FF;;6421;;Built;;
01 - Vessel External;01:141 - Viewing Window;01:141:B2;239339;0;Seal O Ring RM1695-30 Nitrile;1;7006;0;0;;;Pennine;C;;;;Built;412G471;2
01 - Vessel External;01:141 - Viewing Window;01:141:S1;421122;1;SOCKET CAP SCREW M10 x 30 GRADE 12.9;8;7006;0;0;;;Pennine;C;;;;Built;412G471;2
01 - Vessel External;01:141 - Viewing Window;01:141:S2;421029;0;PLAIN WASHER M10;8;7006;0;0;;;Pennine;C;;;;Built;412G471;2
01 - Vessel External;01:150 - Neutral busbar Connections - 1650HD;0.145833333;909G546-1650HD;0;Neutral busbar Connections - 1650HD;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:150 - Neutral busbar Connections - 1650HD;01:150:M001;426G446;0;Neutral Busbar Angle;8;7007;0;0;;;Pennine;FF;;3739;;Built;425G991;
01 - Vessel External;01:150 - Neutral busbar Connections - 1650HD;01:150:S001;421018;1;SOCKET CAP SCREW M10 x 35 GRADE 12.9;16;7007;0;0;;;Pennine;C;;;;Built;425G991;
01 - Vessel External;01:150 - Neutral busbar Connections - 1650HD;01:150:S002;421189;1;Screw HEXHD Setscrew M10x50 GRADE 8.8;32;7007;0;0;;;Pennine;C;;;;Built;425G991;
01 - Vessel External;01:150 - Neutral busbar Connections - 1650HD;01:150:S003;421029;0;PLAIN WASHER M10;66;7007;0;0;;;Pennine;C;;;;Built;425G991;
01 - Vessel External;01:150 - Neutral busbar Connections - 1650HD;01:150:S004;421027;0;NUT FULL HEX M10;18;7007;0;0;;;Pennine;C;;;;Built;425G991;
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;0.152777778;909G666;0;Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:M001;426G272;0;Bracket;2;7008;0;0;;;Pennine;FF;;4169;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:M002;430G239;0;Cryo Spill Guard;1;7008;0;0;;;Pennine;FF;;4169;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B001;423718;0;Reducer 5/8IN-3/8IN;1;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B002;423061;0;Reducer 5/8IN-1/2IN;1;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B003;423062;0;Reducer 3/8IN-1/2IN;1;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B004;423063;0;Copper Tube Fully Annealed 3/8IN O/D;3;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B005;423064;0;Copper Tube Fully Annealed 5/8IN O/D;3;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B006;423065;0;Armaflex Insulation AF 22mm x 25mm Wall;7;7008;0;0;;;Pennine;FF;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B007;423066;0;Armaflex Insulation Tape 50x3x15m Lg;1;7008;0;0;;;Pennine;FF;;2852;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:B008;423067;0;Armaflex Non Flam Adhesive 500ml Tin;1;7008;0;0;;;Pennine;FF;;2852;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:S001;421347;1;SOCKET CAP SCREW M20 x 55 GRADE 12.9;4;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:S003;421070;0;PLAIN WASHER M20;8;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:S006;421072;0;NUT FULL HEXAGON M20;4;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:S007;421164;0;WASHER PLAIN M5;2;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:160 - Cryo Connections - Evap Zone - Maxcool 4000H Ver 2;01:160:S008;421031;1;SOCKET CAP SCREW M5 x 20 GRADE 12.9;2;7008;0;0;;;Pennine;C;;;;Built;426G111;1
01 - Vessel External;01:170 - Cryo Coil Connections Winding Zone;0.159722222;908G943;0;Cryo Coil Connections Winding Zone;1;6973;0;0;;;Pennine;FF;;;;In Assembly;435G294;
01 - Vessel External;01:170 - Cryo Coil Connections Winding Zone;01:170:B001;423062;0;Reducer 3/8IN-1/2IN;1;7009;0;0;;;Pennine;C;;;;Built;422G948;
01 - Vessel External;01:170 - Cryo Coil Connections Winding Zone;01:170:B002;423061;0;Reducer 5/8IN-1/2IN;1;7009;0;0;;;Pennine;C;;;;Built;422G948;
01 - Vessel External;01:170 - Cryo Coil Connections Winding Zone;01:170:B003;423718;0;Reducer 5/8IN-3/8IN;1;7009;0;0;;;Pennine;C;;;;Built;422G948;
01 - Vessel External;01:170 - Cryo Coil Connections Winding Zone;01:170:B004;4232256G;0;Armaflex Ins. Class 'O' Self Seal 15 ID x 25 Wall;3;7009;0;0;;;Pennine;FF;;2852;;Built;422G948;
01 - Vessel External;01:170 - Cryo Coil Connections Winding Zone;01:170:B005;423633;0;Armaflex Insulation Class 'O' 10 ID x 19 Wall;3;7009;0;0;;;Pennine;FF;;2852;;Built;422G948;
